department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,age_group,good_conduct
0,15,1,0,1,1,0.225,5.0,0.09090909090909091,1,0,0.1206896551724138,1,1,0.0
0,10,1,0,1,1,0.175,5.0,0.09090909090909091,0,0,0.7758620689655172,1,1,1.0
1,6,0,1,1,1,0.575,4.0,0.18181818181818182,0,0,0.5,1,2,0.0
6,6,1,0,0,1,0.175,5.0,0.030303030303030304,1,0,0.7931034482758621,1,1,1.0
3,1,1,0,1,3,0.425,4.0,0.36363636363636365,1,0,0.7068965517241379,1,1,1.0
0,1,1,1,2,1,0.325,5.0,0.24242424242424243,1,0,0.15517241379310345,1,1,0.0
0,15,1,0,0,1,0.1,5.0,0.030303030303030304,1,0,0.1206896551724138,1,0,0.0
4,21,1,1,0,2,0.2,4.0,0.0,0,0,0.8103448275862069,1,1,1.0
3,6,1,0,1,1,0.55,5.0,0.21212121212121213,1,0,0.5172413793103449,1,2,0.0
0,21,1,0,0,1,0.2,4.0,0.09090909090909091,1,0,0.10344827586206896,1,1,0.0
1,4,1,1,0,1,0.275,5.0,0.12121212121212122,0,0,0.5344827586206896,1,1,0.0
2,1,1,0,1,1,0.525,5.0,0.3333333333333333,0,0,0.7931034482758621,1,2,1.0
3,22,1,0,0,1,0.375,4.0,0.06060606060606061,1,0,0.7241379310344828,1,1,1.0
0,1,1,0,1,1,0.425,4.0,0.3939393939393939,1,0,0.08620689655172414,1,1,0.0
1,29,1,1,0,1,0.3,5.0,0.15151515151515152,0,0,0.5,1,1,0.0
0,21,1,0,0,1,0.25,3.0,0.15151515151515152,1,0,0.15517241379310345,1,1,0.0
1,9,0,0,1,1,0.375,5.0,0.2727272727272727,0,0,0.4482758620689655,1,1,0.0
0,3,0,1,0,1,0.35,3.0,0.12121212121212122,0,0,0.41379310344827586,1,1,0.0
0,0,0,0,0,1,0.525,4.0,0.30303030303030304,1,0,0.29310344827586204,1,2,0.0
1,3,1,0,0,1,0.375,5.0,0.09090909090909091,1,0,0.3620689655172414,1,1,0.0
3,6,0,1,1,1,0.375,5.0,0.2727272727272727,0,0,0.7241379310344828,1,1,1.0
6,28,1,0,1,1,0.2,5.0,0.06060606060606061,1,0,0.13793103448275862,1,1,0.0
1,21,0,0,0,1,0.25,5.0,0.06060606060606061,0,0,0.5689655172413793,1,1,0.0
1,1,1,0,0,1,0.4,5.0,0.09090909090909091,0,1,0.5862068965517241,1,1,0.0
1,1,1,1,1,2,0.3,3.0,0.18181818181818182,1,0,0.3103448275862069,1,1,0.0
0,14,0,0,1,1,0.375,5.0,0.24242424242424243,1,0,0.13793103448275862,1,1,0.0
3,26,1,1,0,1,0.175,5.0,0.030303030303030304,1,0,0.6379310344827587,1,1,0.0
3,8,1,0,1,1,0.25,5.0,0.21212121212121213,1,0,0.6896551724137931,1,1,1.0
0,1,0,0,0,1,0.25,5.0,0.030303030303030304,1,1,0.20689655172413793,1,1,0.0
2,1,0,1,1,1,0.325,3.0,0.06060606060606061,1,0,0.46551724137931033,1,1,0.0
1,6,0,0,0,2,0.525,3.0,0.24242424242424243,0,0,0.46551724137931033,1,2,0.0
6,1,1,0,1,1,0.3,5.0,0.18181818181818182,1,0,0.13793103448275862,1,1,0.0
0,1,1,0,0,1,0.9,3.0,0.48484848484848486,1,0,0.20689655172413793,1,2,0.0
0,6,1,0,0,3,0.15,3.0,0.09090909090909091,1,0,1.0,1,1,1.0
2,12,0,1,1,1,0.45,5.0,0.030303030303030304,1,0,0.46551724137931033,1,1,0.0
4,1,0,0,1,2,0.9,4.0,0.3939393939393939,1,0,0.7413793103448276,1,2,1.0
0,6,0,0,0,2,0.5,3.0,0.30303030303030304,1,0,0.1724137931034483,1,2,0.0
3,1,1,0,0,1,0.95,5.0,0.3939393939393939,1,0,0.6724137931034483,1,2,1.0
7,26,1,0,0,1,0.175,3.0,0.0,0,0,0.4827586206896552,1,1,0.0
2,25,1,0,0,1,0.45,4.0,0.06060606060606061,1,0,0.4827586206896552,1,1,0.0
2,10,0,0,0,1,0.475,3.0,0.24242424242424243,0,0,0.7241379310344828,1,1,1.0
2,9,0,1,0,1,0.3,2.0,0.12121212121212122,1,0,0.39655172413793105,1,1,0.0
0,14,1,0,1,1,0.075,3.0,0.030303030303030304,1,1,0.1896551724137931,1,0,0.0
0,3,1,0,0,1,0.5,5.0,0.030303030303030304,1,0,0.15517241379310345,1,2,0.0
1,28,0,0,1,1,0.25,3.0,0.09090909090909091,1,0,0.22413793103448276,1,1,0.0
2,1,1,1,1,1,0.275,3.0,0.12121212121212122,0,0,0.6896551724137931,1,1,1.0
0,1,0,0,0,1,0.525,4.0,0.030303030303030304,1,1,0.9827586206896551,1,2,1.0
3,22,1,0,1,1,0.175,4.0,0.09090909090909091,1,0,0.9482758620689655,1,1,1.0
3,9,1,1,0,1,0.225,3.0,0.06060606060606061,0,0,0.7068965517241379,1,1,1.0
3,21,1,0,0,1,0.175,3.0,0.0,1,0,0.6206896551724138,1,1,0.0
1,21,0,0,0,2,0.65,5.0,0.21212121212121213,1,0,0.3448275862068966,1,2,0.0
1,1,1,1,0,1,0.375,5.0,0.15151515151515152,1,0,0.25862068965517243,1,1,0.0
1,1,1,0,0,1,0.5,3.0,0.15151515151515152,0,0,0.5689655172413793,1,2,0.0
1,6,0,1,1,1,0.45,5.0,0.09090909090909091,0,1,0.5344827586206896,1,1,0.0
3,10,1,1,1,1,0.25,5.0,0.12121212121212122,1,0,0.6724137931034483,1,1,1.0
2,30,0,0,0,1,0.575,3.0,0.18181818181818182,1,0,0.5172413793103449,1,2,0.0
1,14,1,0,1,2,0.35,3.0,0.24242424242424243,1,0,0.3448275862068966,1,1,0.0
0,11,1,1,1,1,0.175,4.0,0.09090909090909091,1,0,0.3448275862068966,1,1,0.0
1,19,1,1,0,1,0.2,5.0,0.09090909090909091,1,0,0.3275862068965517,1,1,0.0
4,21,1,0,0,1,0.15,5.0,0.030303030303030304,1,0,0.7068965517241379,1,1,1.0
3,1,1,0,0,1,0.5,5.0,0.3333333333333333,1,0,0.6724137931034483,1,2,1.0
6,1,1,1,0,1,0.2,3.0,0.09090909090909091,0,0,0.3275862068965517,1,1,0.0
2,21,0,0,1,1,0.45,3.0,0.09090909090909091,0,1,0.6379310344827587,1,1,0.0
1,6,1,1,0,1,0.3,4.0,0.030303030303030304,1,0,0.3275862068965517,1,1,0.0
5,12,1,0,1,1,0.175,5.0,0.030303030303030304,0,0,0.5689655172413793,1,1,0.0
5,6,1,1,1,1,0.225,5.0,0.15151515151515152,1,0,0.8448275862068966,1,1,1.0
2,1,1,1,0,1,0.4,3.0,0.21212121212121213,1,0,0.5,1,1,0.0
1,1,1,1,1,1,0.775,3.0,0.30303030303030304,1,0,0.29310344827586204,1,2,0.0
0,1,1,1,1,1,0.5,4.0,0.06060606060606061,1,0,0.15517241379310345,1,2,0.0
3,1,0,1,2,1,0.325,3.0,0.030303030303030304,0,0,0.6724137931034483,1,1,1.0
0,15,1,0,1,1,0.3,3.0,0.06060606060606061,0,1,0.3620689655172414,1,1,0.0
3,18,1,0,0,1,0.525,3.0,0.15151515151515152,1,0,0.7586206896551724,1,2,1.0
4,30,1,0,0,1,0.2,4.0,0.06060606060606061,0,1,0.7413793103448276,1,1,1.0
5,30,1,0,1,1,0.175,3.0,0.09090909090909091,1,0,0.29310344827586204,1,1,0.0
4,21,1,1,1,1,0.15,2.0,0.06060606060606061,0,0,0.8103448275862069,1,1,1.0
6,1,2,0,1,1,0.05,3.0,0.030303030303030304,1,0,0.10344827586206896,1,0,0.0
1,1,1,0,0,1,0.425,3.0,0.2727272727272727,0,1,0.603448275862069,1,1,0.0
1,10,0,1,0,2,0.475,3.0,0.18181818181818182,1,0,0.25862068965517243,1,1,0.0
1,26,1,0,0,1,0.4,5.0,0.18181818181818182,1,0,0.27586206896551724,1,1,0.0
4,29,1,0,1,1,0.175,5.0,0.12121212121212122,1,0,0.7068965517241379,1,1,1.0
1,14,1,0,1,1,0.475,3.0,0.30303030303030304,1,0,0.39655172413793105,1,1,0.0
2,1,1,1,1,1,0.375,3.0,0.09090909090909091,0,0,0.7068965517241379,1,1,1.0
6,9,0,0,0,1,0.275,5.0,0.18181818181818182,1,0,0.1724137931034483,1,1,0.0
0,13,1,0,0,1,0.5,4.0,0.030303030303030304,1,0,0.22413793103448276,1,2,0.0
8,8,1,0,1,1,0.275,3.0,0.12121212121212122,1,0,0.7068965517241379,1,1,1.0
1,6,1,1,1,1,0.5,4.0,0.12121212121212122,1,0,0.1896551724137931,1,2,0.0
0,27,0,0,0,1,0.3,3.0,0.18181818181818182,0,0,0.41379310344827586,1,1,0.0
0,21,1,1,1,1,0.2,3.0,0.030303030303030304,0,0,0.3103448275862069,1,1,0.0
1,30,0,0,0,1,0.55,3.0,0.12121212121212122,1,0,0.3620689655172414,1,2,0.0
1,1,0,0,0,1,0.475,5.0,0.06060606060606061,1,0,0.2413793103448276,1,1,0.0
2,1,1,1,1,1,0.35,5.0,0.18181818181818182,1,0,0.5172413793103449,1,1,0.0
1,26,1,1,1,2,0.4,1.0,0.09090909090909091,1,1,0.3793103448275862,1,1,0.0
2,1,1,0,1,2,0.375,3.0,0.15151515151515152,1,1,0.5,1,1,0.0
2,13,0,1,0,1,0.525,5.0,0.030303030303030304,0,0,0.6379310344827587,1,2,0.0
0,20,1,0,0,1,0.2,3.0,0.0,0,0,0.3448275862068966,1,1,0.0
1,14,0,0,0,1,0.5,5.0,0.15151515151515152,1,0,0.3448275862068966,1,2,0.0
6,24,0,0,0,1,0.375,5.0,0.12121212121212122,1,0,0.08620689655172414,1,1,0.0
0,12,1,0,0,1,0.725,5.0,0.09090909090909091,1,0,0.13793103448275862,1,2,0.0
3,24,1,0,0,1,0.275,5.0,0.06060606060606061,1,0,0.6379310344827587,1,1,0.0
2,30,1,0,0,1,0.425,5.0,0.06060606060606061,1,0,0.4482758620689655,1,1,0.0
3,22,1,1,0,1,0.25,5.0,0.15151515151515152,0,0,0.7068965517241379,1,1,1.0
3,21,1,0,1,2,0.35,4.0,0.21212121212121213,1,0,0.6896551724137931,1,1,1.0
0,12,1,0,1,1,0.425,5.0,0.15151515151515152,1,0,0.20689655172413793,1,1,0.0
2,1,1,1,1,1,0.2,3.0,0.030303030303030304,1,0,0.4827586206896552,1,1,0.0
2,12,0,1,1,1,0.325,3.0,0.18181818181818182,1,0,0.4827586206896552,1,1,0.0
3,30,1,1,0,1,0.3,2.0,0.09090909090909091,0,1,0.9482758620689655,1,1,1.0
4,23,1,0,1,1,0.2,5.0,0.09090909090909091,0,0,0.7241379310344828,1,1,1.0
1,21,0,0,1,1,0.35,3.0,0.18181818181818182,1,0,0.3448275862068966,1,1,0.0
2,1,1,1,0,1,0.2,3.0,0.0,1,0,0.9655172413793104,1,1,1.0
1,19,1,0,1,1,0.15,5.0,0.09090909090909091,1,0,0.3448275862068966,1,1,0.0
3,25,1,0,0,1,0.175,3.0,0.030303030303030304,1,0,0.6206896551724138,1,1,0.0
4,27,1,0,0,1,0.25,5.0,0.06060606060606061,1,0,0.7241379310344828,1,1,1.0
7,1,1,0,1,1,0.175,3.0,0.0,0,0,0.5517241379310345,1,1,0.0
4,6,1,0,1,1,0.15,3.0,0.06060606060606061,1,1,0.7241379310344828,1,1,1.0
4,29,1,0,0,1,0.275,5.0,0.12121212121212122,1,0,0.7068965517241379,1,1,1.0
1,29,1,0,1,1,0.25,1.0,0.12121212121212122,0,1,0.7758620689655172,1,1,1.0
1,21,1,0,0,3,0.325,3.0,0.18181818181818182,1,0,0.3620689655172414,1,1,0.0
3,21,1,0,1,1,0.3,5.0,0.18181818181818182,1,0,0.6379310344827587,1,1,0.0
1,21,0,1,1,1,0.375,3.0,0.21212121212121213,1,0,0.3793103448275862,1,1,0.0
1,21,1,1,1,2,0.35,3.0,0.06060606060606061,1,0,0.39655172413793105,1,1,0.0
0,0,0,0,0,1,0.725,3.0,0.42424242424242425,0,0,0.39655172413793105,1,2,0.0
0,3,0,1,0,1,0.425,5.0,0.09090909090909091,1,0,0.13793103448275862,1,1,0.0
0,1,1,0,2,1,0.15,5.0,0.030303030303030304,0,0,0.3448275862068966,1,1,0.0
0,1,1,0,1,1,0.05,3.0,0.0,1,0,0.06896551724137931,1,0,0.0
0,27,1,0,0,1,0.425,3.0,0.21212121212121213,1,0,0.1206896551724138,1,1,0.0
1,21,0,1,1,1,0.65,3.0,0.09090909090909091,1,0,0.3275862068965517,1,2,0.0
4,21,1,0,1,2,0.175,2.0,0.09090909090909091,1,0,0.7413793103448276,1,1,1.0
0,3,1,0,0,1,0.275,4.0,0.21212121212121213,0,0,0.41379310344827586,1,1,0.0
5,14,1,0,0,1,0.2,3.0,0.0,1,0,0.3275862068965517,1,1,0.0
2,1,1,0,1,1,0.275,4.0,0.18181818181818182,0,0,0.8103448275862069,1,1,1.0
7,6,1,0,1,1,0.2,5.0,0.030303030303030304,1,0,0.3275862068965517,1,1,0.0
6,28,0,1,0,1,0.325,5.0,0.12121212121212122,1,1,0.9655172413793104,1,1,1.0
3,16,1,1,1,1,0.175,5.0,0.06060606060606061,1,0,0.9137931034482759,1,1,1.0
4,7,0,0,1,1,0.275,5.0,0.12121212121212122,0,0,0.7586206896551724,1,1,1.0
1,19,0,0,1,1,0.425,5.0,0.030303030303030304,1,0,0.2413793103448276,1,1,0.0
0,24,1,0,0,1,0.175,5.0,0.030303030303030304,1,0,0.10344827586206896,1,1,0.0
1,13,0,0,1,1,0.5,3.0,0.21212121212121213,1,0,0.41379310344827586,1,2,0.0
2,1,0,1,2,1,0.6,5.0,0.12121212121212122,1,0,0.5862068965517241,1,2,0.0
2,21,1,1,0,1,0.175,3.0,0.0,1,1,0.3793103448275862,1,1,0.0
1,6,0,1,0,3,0.425,5.0,0.30303030303030304,1,0,0.3448275862068966,1,1,0.0
4,28,1,0,1,1,0.35,5.0,0.12121212121212122,1,0,0.8275862068965517,1,1,1.0
2,1,1,1,0,1,0.15,2.0,0.06060606060606061,1,0,0.5,1,1,0.0
0,1,1,0,1,1,0.175,5.0,0.06060606060606061,1,0,0.9137931034482759,1,1,1.0
3,6,1,1,1,1,0.35,5.0,0.030303030303030304,0,0,0.7241379310344828,1,1,1.0
2,6,1,1,1,1,0.45,5.0,0.09090909090909091,0,0,0.7241379310344828,1,1,1.0
6,4,1,0,1,1,0.4,5.0,0.18181818181818182,1,0,0.2413793103448276,1,1,0.0
1,7,0,1,0,1,0.425,5.0,0.24242424242424243,1,0,0.3103448275862069,1,1,0.0
5,29,1,0,1,1,0.275,5.0,0.12121212121212122,1,0,0.3448275862068966,1,1,0.0
0,1,1,0,1,1,0.375,4.0,0.24242424242424243,1,0,0.3620689655172414,1,1,0.0
8,21,1,0,1,4,0.2,3.0,0.0,1,0,0.9137931034482759,1,1,1.0
1,21,1,1,0,1,0.175,3.0,0.0,0,0,0.46551724137931033,1,1,0.0
0,22,1,0,0,1,0.5,5.0,0.2727272727272727,1,0,0.1896551724137931,1,2,0.0
0,21,1,0,1,1,0.175,5.0,0.030303030303030304,1,0,0.1724137931034483,1,1,0.0
3,1,1,1,0,1,0.95,4.0,0.5454545454545454,0,0,0.8620689655172413,1,2,1.0
2,14,1,1,0,1,0.275,5.0,0.030303030303030304,1,0,0.9482758620689655,1,1,1.0
4,28,1,0,1,1,0.125,3.0,0.0,0,0,0.6896551724137931,1,1,1.0
3,7,1,1,1,1,0.225,5.0,0.15151515151515152,0,0,0.8448275862068966,1,1,1.0
0,12,0,0,0,1,0.525,4.0,0.30303030303030304,1,0,0.9137931034482759,1,2,1.0
3,6,1,1,0,1,0.275,3.0,0.12121212121212122,1,0,0.7241379310344828,1,1,1.0
2,22,1,0,1,1,0.375,5.0,0.2727272727272727,1,1,0.39655172413793105,1,1,0.0
4,21,1,1,1,1,0.15,3.0,0.06060606060606061,0,0,0.7758620689655172,1,1,1.0
1,12,0,0,1,1,0.4,5.0,0.09090909090909091,1,0,0.27586206896551724,1,1,0.0
0,25,1,0,1,1,0.1,4.0,0.030303030303030304,1,0,0.7413793103448276,1,0,1.0
3,24,1,0,0,2,0.25,3.0,0.06060606060606061,1,0,0.603448275862069,1,1,0.0
2,18,1,1,0,1,0.375,3.0,0.12121212121212122,0,0,0.7413793103448276,1,1,1.0
2,6,1,0,1,1,0.2,5.0,0.030303030303030304,1,0,0.4827586206896552,1,1,0.0
1,3,0,1,1,1,0.55,3.0,0.2727272727272727,1,0,0.3620689655172414,1,2,0.0
3,1,0,0,1,2,0.6,5.0,0.15151515151515152,0,0,0.6724137931034483,1,2,1.0
0,6,1,1,0,1,0.3,4.0,0.24242424242424243,1,0,0.22413793103448276,1,1,0.0
3,1,1,0,1,1,0.25,5.0,0.12121212121212122,0,0,0.896551724137931,1,1,1.0
8,25,1,0,0,1,0.325,3.0,0.09090909090909091,0,0,0.7413793103448276,1,1,1.0
1,6,0,0,0,1,0.6,5.0,0.45454545454545453,1,0,0.3793103448275862,1,2,0.0
2,1,0,1,0,1,0.7,3.0,0.21212121212121213,1,0,0.8620689655172413,1,2,1.0
0,4,1,0,0,1,0.475,3.0,0.06060606060606061,1,0,0.1724137931034483,1,1,0.0
2,1,1,0,0,1,0.775,3.0,0.5454545454545454,0,0,0.7413793103448276,1,2,1.0
2,16,0,1,1,1,0.475,4.0,0.12121212121212122,1,0,0.46551724137931033,1,1,0.0
1,23,1,1,1,1,0.225,5.0,0.030303030303030304,0,0,0.5172413793103449,1,1,0.0
1,25,0,1,1,1,0.55,5.0,0.06060606060606061,0,0,0.6206896551724138,1,2,0.0
6,21,1,1,1,1,0.375,3.0,0.2727272727272727,0,0,0.43103448275862066,1,1,0.0
0,6,1,0,0,1,0.425,5.0,0.21212121212121213,1,0,0.13793103448275862,1,1,0.0
0,19,1,0,0,1,0.15,4.0,0.0,1,0,0.15517241379310345,1,1,0.0
3,21,1,0,1,1,0.15,1.0,0.030303030303030304,0,0,0.896551724137931,1,1,1.0
2,1,1,1,1,1,0.45,5.0,0.2727272727272727,1,0,0.43103448275862066,1,1,0.0
0,21,1,1,0,1,0.25,3.0,0.030303030303030304,1,0,0.1724137931034483,1,1,0.0
5,1,1,1,1,1,0.575,5.0,0.12121212121212122,0,0,0.9137931034482759,1,2,1.0
1,21,1,0,1,1,0.325,5.0,0.2727272727272727,1,0,0.3275862068965517,1,1,0.0
0,24,1,0,1,1,0.4,5.0,0.21212121212121213,0,1,0.8103448275862069,1,1,1.0
3,6,1,0,1,2,0.375,5.0,0.18181818181818182,0,0,0.8275862068965517,1,1,1.0
0,31,1,0,0,1,0.3,3.0,0.12121212121212122,1,0,0.7068965517241379,1,1,1.0
4,1,0,0,0,3,1.0,5.0,0.21212121212121213,0,0,0.7931034482758621,1,2,1.0
0,18,1,0,1,2,0.325,4.0,0.09090909090909091,1,0,0.1896551724137931,1,1,0.0
1,3,1,1,1,1,0.35,5.0,0.030303030303030304,1,0,0.39655172413793105,1,1,0.0
0,27,1,0,1,1,0.225,3.0,0.0,0,0,0.3103448275862069,1,1,0.0
3,25,1,1,1,1,0.5,5.0,0.3333333333333333,1,0,0.6206896551724138,1,2,0.0
1,12,0,1,0,2,0.375,5.0,0.21212121212121213,1,0,0.8275862068965517,1,1,1.0
1,16,0,0,1,1,0.35,5.0,0.12121212121212122,0,0,0.5,1,1,0.0
0,21,1,0,1,1,0.15,3.0,0.06060606060606061,0,0,0.3448275862068966,1,1,0.0
6,1,0,1,1,1,0.45,5.0,0.12121212121212122,1,0,0.13793103448275862,1,1,0.0
4,27,1,0,0,1,0.375,5.0,0.030303030303030304,0,0,0.7758620689655172,1,1,1.0
1,3,1,0,1,1,0.125,3.0,0.030303030303030304,0,0,0.5172413793103449,1,1,0.0
1,21,1,0,1,1,0.35,3.0,0.09090909090909091,1,0,0.3103448275862069,1,1,0.0
1,1,0,1,1,1,0.55,3.0,0.3333333333333333,1,0,0.3103448275862069,1,2,0.0
5,3,0,0,1,1,0.3,3.0,0.18181818181818182,1,0,0.25862068965517243,1,1,0.0
3,21,0,1,0,1,0.275,4.0,0.06060606060606061,1,0,0.7241379310344828,1,1,1.0
1,21,0,0,0,1,0.875,3.0,0.48484848484848486,0,0,0.5689655172413793,1,2,0.0
0,27,1,0,0,1,0.4,4.0,0.24242424242424243,1,0,0.1896551724137931,1,1,0.0
4,27,0,0,0,1,0.425,5.0,0.06060606060606061,1,0,0.7413793103448276,1,1,1.0
4,26,1,0,0,1,0.2,5.0,0.15151515151515152,1,0,0.7413793103448276,1,1,1.0
2,1,0,1,1,1,0.55,3.0,0.18181818181818182,1,0,0.4482758620689655,1,2,0.0
1,21,0,1,1,2,0.35,3.0,0.15151515151515152,1,0,0.27586206896551724,1,1,0.0
3,19,1,0,0,1,0.25,4.0,0.0,0,0,0.6724137931034483,1,1,1.0
1,1,0,0,0,1,0.375,5.0,0.2727272727272727,1,1,0.27586206896551724,1,1,0.0
2,6,1,1,0,1,0.35,4.0,0.15151515151515152,1,1,0.4827586206896552,1,1,0.0
3,21,1,0,0,1,0.15,3.0,0.0,1,0,0.6724137931034483,1,1,1.0
2,1,1,0,0,3,0.5,3.0,0.09090909090909091,1,0,0.46551724137931033,1,2,0.0
2,16,0,1,0,1,0.35,5.0,0.12121212121212122,1,0,0.5,1,1,0.0
1,18,1,0,0,1,0.5,3.0,0.12121212121212122,1,0,0.27586206896551724,1,2,0.0
1,30,0,0,0,1,0.45,4.0,0.030303030303030304,0,0,0.6206896551724138,1,1,0.0
1,21,0,1,1,2,0.35,3.0,0.06060606060606061,0,0,0.6206896551724138,1,1,0.0
0,1,1,0,1,1,0.55,4.0,0.3939393939393939,1,0,0.22413793103448276,1,2,0.0
0,13,1,0,0,1,0.55,3.0,0.12121212121212122,1,0,0.15517241379310345,1,2,0.0
0,21,1,0,1,1,0.375,5.0,0.030303030303030304,1,0,0.1206896551724138,1,1,0.0
4,27,1,0,1,1,0.275,3.0,0.06060606060606061,1,0,0.7241379310344828,1,1,1.0
2,3,1,0,0,1,0.2,4.0,0.06060606060606061,1,0,0.5172413793103449,1,1,0.0
0,24,0,0,0,1,0.325,2.0,0.030303030303030304,1,0,0.22413793103448276,1,1,0.0
1,1,1,1,1,1,0.325,4.0,0.09090909090909091,1,1,0.3103448275862069,1,1,0.0
6,0,0,0,0,2,0.275,3.0,0.09090909090909091,1,1,0.896551724137931,1,1,1.0
1,21,0,0,0,2,0.45,5.0,0.30303030303030304,1,0,0.29310344827586204,1,1,0.0
4,21,1,0,1,1,0.225,3.0,0.15151515151515152,1,0,0.7758620689655172,1,1,1.0
3,1,1,1,0,2,0.475,3.0,0.21212121212121213,1,0,0.7241379310344828,1,1,1.0
2,6,0,1,1,1,0.725,3.0,0.24242424242424243,1,0,0.9310344827586207,1,2,1.0
0,1,0,0,0,1,0.4,3.0,0.030303030303030304,1,0,0.2413793103448276,1,1,0.0
3,6,1,1,0,1,0.3,4.0,0.15151515151515152,1,0,0.6724137931034483,1,1,1.0
4,21,1,0,0,2,0.15,3.0,0.0,0,1,0.7068965517241379,1,1,1.0
3,15,1,0,1,1,0.075,3.0,0.0,1,0,0.6896551724137931,1,0,1.0
6,1,1,1,0,1,0.4,5.0,0.09090909090909091,1,0,0.1896551724137931,1,1,0.0
4,21,1,0,0,1,0.175,3.0,0.030303030303030304,0,0,0.896551724137931,1,1,1.0
4,22,1,0,1,1,0.275,3.0,0.15151515151515152,0,0,0.7758620689655172,1,1,1.0
3,1,0,1,0,1,0.425,3.0,0.2727272727272727,0,0,0.8275862068965517,1,1,1.0
2,30,0,1,0,1,0.325,5.0,0.09090909090909091,1,0,0.4827586206896552,1,1,0.0
2,25,1,1,0,2,0.225,1.0,0.09090909090909091,0,0,0.6724137931034483,1,1,1.0
3,12,1,1,1,1,0.375,4.0,0.09090909090909091,1,0,0.7068965517241379,1,1,1.0
4,1,1,0,1,2,0.925,5.0,0.15151515151515152,1,0,0.8103448275862069,1,2,1.0
2,14,0,0,0,1,0.425,4.0,0.21212121212121213,1,0,0.8448275862068966,1,1,1.0
0,6,1,0,0,1,0.525,2.0,0.3939393939393939,0,0,0.5,1,2,0.0
6,2,1,0,0,2,0.175,5.0,0.030303030303030304,1,1,0.13793103448275862,1,1,0.0
1,1,1,1,2,1,0.45,5.0,0.06060606060606061,0,0,0.6379310344827587,1,1,0.0
0,12,0,0,0,1,0.325,5.0,0.06060606060606061,1,0,0.15517241379310345,1,1,0.0
1,6,0,1,1,1,0.425,5.0,0.30303030303030304,0,0,0.603448275862069,1,1,0.0
1,1,1,1,0,1,0.3,3.0,0.09090909090909091,1,0,0.29310344827586204,1,1,0.0
2,3,0,1,1,1,0.325,5.0,0.030303030303030304,1,1,0.46551724137931033,1,1,0.0
0,24,0,0,0,1,0.4,4.0,0.18181818181818182,1,0,0.1896551724137931,1,1,0.0
3,1,0,0,0,1,0.475,3.0,0.18181818181818182,1,0,0.6379310344827587,1,1,0.0
7,26,1,0,1,1,0.15,4.0,0.030303030303030304,1,0,0.3103448275862069,1,1,0.0
0,26,1,0,1,1,0.25,3.0,0.18181818181818182,1,0,0.1206896551724138,1,1,0.0
4,21,1,0,1,2,0.225,5.0,0.06060606060606061,0,0,0.8103448275862069,1,1,1.0
5,29,1,1,1,1,0.2,1.0,0.06060606060606061,1,0,0.3275862068965517,1,1,0.0
8,1,0,1,0,1,0.35,3.0,0.2727272727272727,0,0,0.7586206896551724,1,1,1.0
1,1,0,0,0,1,0.45,3.0,0.15151515151515152,1,0,0.25862068965517243,1,1,0.0
4,1,0,0,0,1,0.525,5.0,0.2727272727272727,0,0,0.8620689655172413,1,2,1.0
3,14,1,0,0,1,0.225,4.0,0.18181818181818182,0,0,0.896551724137931,1,1,1.0
0,13,1,0,1,1,0.425,3.0,0.06060606060606061,0,0,0.39655172413793105,1,1,0.0
1,18,1,1,0,1,0.4,4.0,0.030303030303030304,1,1,0.29310344827586204,1,1,0.0
1,30,0,1,1,1,0.575,5.0,0.30303030303030304,1,0,0.8103448275862069,1,2,1.0
1,21,0,0,2,1,0.35,5.0,0.21212121212121213,0,0,0.8448275862068966,1,1,1.0
3,4,1,1,0,1,0.15,4.0,0.06060606060606061,1,0,0.6724137931034483,1,1,1.0
3,16,1,1,1,1,0.225,3.0,0.0,1,0,0.6551724137931034,1,1,0.0
0,6,0,1,0,1,0.425,5.0,0.06060606060606061,1,1,0.9827586206896551,1,1,1.0
1,28,0,0,0,1,0.275,5.0,0.06060606060606061,1,0,0.3275862068965517,1,1,0.0
6,1,2,0,1,1,0.05,5.0,0.030303030303030304,1,1,0.1896551724137931,1,0,0.0
3,19,0,0,1,1,0.475,4.0,0.24242424242424243,1,0,0.9310344827586207,1,1,1.0
6,1,0,1,1,1,0.4,3.0,0.24242424242424243,1,0,0.15517241379310345,1,1,0.0
5,29,1,0,0,1,0.2,5.0,0.030303030303030304,1,0,0.3275862068965517,1,1,0.0
2,1,0,1,0,1,0.75,5.0,0.24242424242424243,1,0,0.5689655172413793,1,2,0.0
0,21,1,0,1,1,0.175,4.0,0.15151515151515152,1,0,0.13793103448275862,1,1,0.0
1,3,0,0,1,1,0.25,3.0,0.0,1,0,0.3448275862068966,1,1,0.0
3,6,1,0,1,2,0.425,3.0,0.21212121212121213,0,0,0.7241379310344828,1,1,1.0
1,21,1,0,0,2,0.375,5.0,0.18181818181818182,1,0,0.39655172413793105,1,1,0.0
3,5,1,1,1,1,0.2,3.0,0.0,1,0,0.6551724137931034,1,1,0.0
0,22,1,0,1,1,0.375,4.0,0.18181818181818182,1,0,0.034482758620689655,1,1,0.0
3,25,1,1,0,1,0.175,5.0,0.06060606060606061,1,0,0.7586206896551724,1,1,1.0
